Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-10-05 00:00:00-04:00,332.1926418885057,333.71905517578125,329.55789815092925,333.71905517578125,2081600,0.0,0.0
2020-10-06 00:00:00-04:00,332.56208284805433,336.7426737001195,326.8842445746057,328.0606384277344,2553400,0.0,0.0
2020-10-07 00:00:00-04:00,332.2898530839891,335.0801575466497,330.8898349395556,334.3509826660156,3068200,0.0,0.0
2020-10-08 00:00:00-04:00,335.82083656329263,338.42944894232403,335.07132612639225,335.95709228515625,1991800,0.4,0.0
2020-10-09 00:00:00-04:00,338.7213803532114,343.9483472477438,337.7577582142589,343.00421142578125,3116500,0.0,0.0
2020-10-12 00:00:00-04:00,345.54478912192786,345.54478912192786,341.4761280298602,342.66363525390625,2942900,0.0,0.0
2020-10-13 00:00:00-04:00,342.06980174949393,342.1379444579013,335.8305258549798,336.6286926269531,2523800,0.0,0.0
2020-10-14 00:00:00-04:00,336.55082233811345,337.9427276984178,332.1025354350109,333.57232666015625,2234300,0.0,0.0
2020-10-15 00:00:00-04:00,329.28957095830623,330.56467751932024,323.95554647551825,329.5523986816406,3727300,0.0,0.0
2020-10-16 00:00:00-04:00,330.9441324200359,335.7915012886024,330.19465199032237,330.360107421875,3324600,0.0,0.0
2020-10-19 00:00:00-04:00,331.0610092530104,332.20957320621375,321.6290968868739,322.8360900878906,2937600,0.0,0.0
2020-10-20 00:00:00-04:00,324.1696150580617,327.82944869423955,322.84582269239854,322.884765625,2677800,0.0,0.0
2020-10-21 00:00:00-04:00,323.63420695784396,327.3622125517351,322.4758999178909,324.5394592285156,2725300,0.0,0.0
2020-10-22 00:00:00-04:00,324.4908369313592,326.4473110011344,320.48057601012863,324.7147216796875,2256000,0.0,0.0
2020-10-23 00:00:00-04:00,326.74897938611826,326.74897938611826,319.565539171081,320.8309020996094,2945400,0.0,0.0
2020-10-26 00:00:00-04:00,317.71623076825836,318.52411104879496,305.860646318279,309.588623046875,5173300,0.0,0.0
2020-10-27 00:00:00-04:00,310.4062117307786,311.04863644198855,304.04039386947414,308.66387939453125,4314900,0.0,0.0
2020-10-28 00:00:00-04:00,293.65453289081535,293.95627370930276,280.91318671083275,283.619140625,11518200,0.0,0.0
2020-10-29 00:00:00-04:00,285.3907936952671,287.4348376047476,279.89125452475594,285.3713073730469,9582300,0.0,0.0
2020-10-30 00:00:00-04:00,282.12991202412286,284.0766424438791,273.7103088996269,280.9521484375,6892800,0.0,0.0
2020-11-02 00:00:00-05:00,286.40299371799546,286.98701883354505,280.4460028898424,282.2467346191406,5094900,0.0,0.0
2020-11-03 00:00:00-05:00,286.60743411316884,292.34054047665563,284.00853560460774,287.52239990234375,4097700,0.0,0.0
2020-11-04 00:00:00-05:00,296.9640667192367,304.3908499841268,294.1899691977391,299.01788330078125,4790100,0.0,0.0
2020-11-05 00:00:00-05:00,306.74640270300296,310.84426293727455,305.2279252699951,308.099365234375,3794400,0.0,0.0
2020-11-06 00:00:00-05:00,307.56392573177885,308.060321750886,301.8307908343011,305.2862548828125,2978500,0.0,0.0
2020-11-09 00:00:00-05:00,337.6798783343082,347.49138677310617,331.82020064434954,335.3827209472656,10933700,0.0,0.0
2020-11-10 00:00:00-05:00,330.9345068818379,336.648157269504,324.5589751232296,325.86328125,5330400,0.0,0.0
2020-11-11 00:00:00-05:00,328.4231787045567,328.7054629496619,322.2520464688022,323.5368957519531,2969900,0.0,0.0
2020-11-12 00:00:00-05:00,320.29553149158676,324.2181918286139,317.6090341921227,319.5460510253906,3207700,0.0,0.0
2020-11-13 00:00:00-05:00,321.5026291916432,327.1578806591538,318.62147548179536,326.1066589355469,2393700,0.0,0.0
2020-11-16 00:00:00-05:00,332.6963196406023,333.5236862655625,324.2962002361355,326.5154724121094,3312800,0.0,0.0
2020-11-17 00:00:00-05:00,324.29621190667143,328.77366965274877,321.91145443798143,327.5375061035156,3412700,0.0,0.0
2020-11-18 00:00:00-05:00,327.5666831906143,331.8689716743535,325.9411497719264,326.9924011230469,3203400,0.0,0.0
2020-11-19 00:00:00-05:00,326.5543476839511,330.1266117626734,322.59277309195556,324.98724365234375,2718700,0.0,0.0
2020-11-20 00:00:00-05:00,325.8632140002291,326.2330975443494,314.39697265625,314.39697265625,4142400,0.0,0.0
2020-11-23 00:00:00-05:00,317.5214316336576,324.325274110735,315.7304433539863,323.1961669921875,3219000,0.0,0.0
2020-11-24 00:00:00-05:00,327.9365762158165,334.9447900366915,325.22087813653906,333.2706298828125,3529700,0.0,0.0
2020-11-25 00:00:00-05:00,334.55539265727896,334.55539265727896,330.3017908747072,332.22906494140625,2535200,0.0,0.0
2020-11-27 00:00:00-05:00,333.6988658942807,333.74755198988834,328.61789703058355,330.0390319824219,1402300,0.0,0.0
2020-11-30 00:00:00-05:00,328.6665749980652,329.04617206968464,321.3857908804281,327.5472106933594,4276200,0.0,0.0
2020-12-01 00:00:00-05:00,330.62297073199335,333.50412340821407,328.6275542480705,329.85400390625,4210400,0.0,0.0
2020-12-02 00:00:00-05:00,327.80991616354953,331.17775128715215,325.1039622171179,331.1582946777344,2972100,0.0,0.0
2020-12-03 00:00:00-05:00,329.54257700993173,333.2024403035334,325.2208323944351,326.21368408203125,3080300,0.0,0.0
2020-12-04 00:00:00-05:00,327.9463074438782,335.17840576171875,326.8561131647466,335.17840576171875,4323600,0.0,0.0
2020-12-07 00:00:00-05:00,334.21470242167555,338.7213886114938,330.99286558495385,331.8786315917969,2389800,0.0,0.0
2020-12-08 00:00:00-05:00,329.2700391941612,333.698839786363,327.7321349655533,331.71319580078125,2224600,0.0,0.0
2020-12-09 00:00:00-05:00,331.3432601031093,332.60862301484104,325.7756098229407,327.8780822753906,2962600,0.0,0.0
2020-12-10 00:00:00-05:00,325.7366709062211,326.60298022618923,322.3688355005831,322.6900329589844,3506800,0.0,0.0
2020-12-11 00:00:00-05:00,318.3780830881233,322.7387707459856,316.85963545020115,318.6993103027344,4179400,0.0,0.0
2020-12-14 00:00:00-05:00,320.2371960026626,329.7275080422552,318.86474731236655,322.3299255371094,3552400,0.0,0.0
2020-12-15 00:00:00-05:00,324.286396675802,326.29152687779,318.893944434122,324.7633361816406,3104600,0.0,0.0
