Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-10-05 00:00:00-04:00,127.45959756036424,128.65616128141608,126.95669415920435,128.52609252929688,4992800,0.0,0.0
2020-10-06 00:00:00-04:00,128.56944428675004,128.8555796548482,126.47979744215013,126.81795501708984,5118200,0.0,0.0
2020-10-07 00:00:00-04:00,127.01747162556377,128.52616950211478,126.4278553698768,128.2227020263672,5603100,0.0,0.0
2020-10-08 00:00:00-04:00,128.76021579980028,129.93076850835055,128.36135678466965,129.09837341308594,4413500,0.0,0.0
2020-10-09 00:00:00-04:00,129.7573746270944,131.34411864877936,129.58396279952504,130.90191650390625,5054100,0.0,0.0
2020-10-12 00:00:00-04:00,131.44814588850733,132.78343120508364,130.94524244368804,131.65623474121094,7273200,0.0,0.0
2020-10-13 00:00:00-04:00,129.19379608247357,130.16491300048222,128.12730066498366,128.6388702392578,11057600,0.0,0.0
2020-10-14 00:00:00-04:00,129.0376841216932,129.2197618647052,127.79776406342714,128.41339111328125,7706400,0.0,0.0
2020-10-15 00:00:00-04:00,127.8757966028209,128.23996531709744,126.87866892543067,127.62435150146484,5978600,0.0,0.0
2020-10-16 00:00:00-04:00,127.97985503691024,128.98564867893296,127.46827241163443,128.41339111328125,6097000,0.0,0.0
2020-10-19 00:00:00-04:00,128.78627001226536,129.10708258519304,124.97115652231669,125.13590240478516,7250800,0.0,0.0
2020-10-20 00:00:00-04:00,125.43068274296684,126.3757883795483,124.96245628947665,125.3353042602539,5325400,0.0,0.0
2020-10-21 00:00:00-04:00,124.96244481420982,126.02027398698642,124.78036705605199,124.79769897460938,5221300,0.0,0.0
2020-10-22 00:00:00-04:00,124.99716342930326,126.32378317544767,124.71969390386054,125.79486846923828,5279700,0.0,0.0
2020-10-23 00:00:00-04:00,126.48852719164145,127.86716914590687,125.16190746501248,125.93360137939453,4154400,0.0,0.0
2020-10-26 00:00:00-04:00,125.23122034016174,125.52603491705914,123.77454552454432,124.8323745727539,6929500,0.0,0.0
2020-10-27 00:00:00-04:00,124.63295867385666,125.10983778372604,123.92195314271748,124.12137603759766,4890100,0.0,0.0
2020-10-28 00:00:00-04:00,122.6300372790761,123.1069297222178,119.81205211470831,119.96813201904297,8426100,0.0,0.0
2020-10-29 00:00:00-04:00,119.6559548538275,120.26290270336868,117.96516683350889,118.95362854003906,7205400,0.0,0.0
2020-10-30 00:00:00-04:00,118.51144460540317,119.25712736920062,115.88421639550066,118.88429260253906,7364100,0.0,0.0
2020-11-02 00:00:00-05:00,120.50570998848366,120.5317211002198,119.21378067067546,120.25426483154297,7088000,0.0,0.0
2020-11-03 00:00:00-05:00,121.40745388375956,122.22250387357087,119.46520738102772,120.0895004272461,6363000,0.0,0.0
2020-11-04 00:00:00-05:00,120.94791197453245,123.59247173208053,120.26291749329685,120.86986541748047,10263500,0.0,0.0
2020-11-05 00:00:00-05:00,121.86701663328219,122.97686813908193,120.74848593682124,121.18202209472656,8016200,0.0,0.0
2020-11-06 00:00:00-05:00,121.73696748848991,124.15610704896726,121.08666314671278,123.34105682373047,5942500,0.0,0.0
2020-11-09 00:00:00-05:00,128.6995227818254,129.18509433680288,125.65610406399695,126.66191101074219,12351600,0.0,0.0
2020-11-10 00:00:00-05:00,127.6763747471361,128.97698297885566,126.8179685512316,128.5694580078125,7386500,0.0,0.0
2020-11-11 00:00:00-05:00,129.34117462337534,129.3671857341828,127.33823970835805,128.15328979492188,6382400,0.0,0.0
2020-11-12 00:00:00-05:00,127.98858607962975,128.89033575562775,127.24290311986154,128.5868682861328,4710300,0.0,0.0
2020-11-13 00:00:00-05:00,129.27180988547735,130.4163517062251,128.6822070545276,129.97413635253906,5893500,0.0,0.0
2020-11-16 00:00:00-05:00,130.85853973892833,131.18803142102365,129.88742307229666,130.7978515625,6266400,0.0,0.0
2020-11-17 00:00:00-05:00,130.0608604465027,130.60712029412997,129.29783249813124,129.4972686767578,7297700,0.0,0.0
2020-11-18 00:00:00-05:00,129.08105744801807,129.85275131590245,127.78044891357422,127.78044891357422,6661000,0.0,0.0
2020-11-19 00:00:00-05:00,127.7197665579698,127.85850131662319,126.23706693962059,127.5810317993164,7987700,0.0,0.0
2020-11-20 00:00:00-05:00,127.50296790076003,128.27466161891724,126.70526307539865,126.9046859741211,6354900,0.0,0.0
2020-11-23 00:00:00-05:00,127.48093846535374,127.48093846535374,124.88783828657965,125.61251068115234,7318300,1.01,0.0
2020-11-24 00:00:00-05:00,125.72601759909993,126.38956678480601,125.38551016766536,125.61251068115234,11034800,0.0,0.0
2020-11-25 00:00:00-05:00,125.77840602235167,125.87444726673583,124.7306918342392,125.44662475585938,7594600,0.0,0.0
2020-11-27 00:00:00-05:00,126.16254652871025,126.30224527933751,125.04498316850449,125.72599792480469,3059000,0.0,0.0
2020-11-30 00:00:00-05:00,125.92681866101917,126.47687421800161,124.9052964283428,126.31970977783203,15663200,0.0,0.0
2020-12-01 00:00:00-05:00,127.72542394496601,130.20503090266843,127.34999842491716,128.73822021484375,9738200,0.0,0.0
