Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-27,41.90445983753431,42.213681399373485,41.68894091273089,42.06375503540039,15659300,0.0,0.0
2024-09-30,42.2886467357666,42.50416566244112,41.970052762741986,42.082496643066406,13509700,0.0,0.0
2024-10-01,42.129345344671506,42.39171914849698,41.84823387406147,42.36360549926758,17536400,0.0,0.0
2024-10-02,42.288645234573444,42.429199186357856,42.04501266557158,42.213680267333984,12040800,0.0,0.0
2024-10-03,42.10123515452256,42.1293452291486,41.59523236409625,41.71704864501953,12258400,0.0,0.0
2024-10-04,41.014270046528836,41.46404913361128,40.8081199578353,41.39845657348633,14531200,0.0,0.0
2024-10-07,41.30475200755257,41.360972156732046,41.014268130195624,41.07986068725586,12885000,0.0,0.0
2024-10-08,41.229789796390854,41.37034732778006,40.93930589963219,41.239158630371094,10855100,0.0,0.0
2024-10-09,41.28600772693075,41.46404414376955,41.05174759052527,41.33285903930664,12614200,0.0,0.0
2024-10-10,41.34047241719052,41.55935570522868,40.74092396182252,40.8741569519043,12352800,0.678,0.0
2024-10-11,41.064493198722715,41.150143500533545,40.731407078201975,40.9217414855957,10658700,0.0,0.0
2024-10-14,40.921742441418694,41.19772715706952,40.81705833339066,41.10255813598633,9923500,0.0,0.0
2024-10-15,41.36902566411291,41.84485985438676,41.083522245687185,41.6259765625,15444500,0.0,0.0
2024-10-16,41.625979793538534,41.96857738765389,41.549844574628196,41.78776168823242,9459000,0.0,0.0
2024-10-17,41.7592081892709,41.87340737471047,41.426122088776076,41.730655670166016,10539500,0.0,0.0
2024-10-18,41.711624813366264,42.035188561747496,41.55935439484344,41.8638916015625,13058400,0.0,0.0
2024-10-21,41.92099218549398,42.06374389725544,41.4927406805364,41.58790969848633,18760000,0.0,0.0
2024-10-22,39.874908630894666,40.57914123543628,38.78048848531333,39.494239807128906,42576300,0.0,0.0
2024-10-23,39.836840941737265,40.82657697726132,39.741671920825176,40.788509368896484,27174700,0.0,0.0
2024-10-24,40.33170960898311,40.39832610953086,39.62747336420073,39.83684158325195,23506400,0.0,0.0
2024-10-25,39.87490721629671,40.14137320528345,39.370520498151606,39.38003921508789,19717400,0.0,0.0
2024-10-28,39.44665850307573,39.76070720798149,39.38955708839874,39.60844039916992,13575000,0.0,0.0
2024-10-29,39.32293596490549,39.66553715204816,39.29438707608582,39.332454681396484,15072300,0.0,0.0
2024-10-30,39.3324564716727,39.50375344271422,39.13260334985843,39.28487014770508,16372600,0.0,0.0
2024-10-31,39.26583781395592,40.588659980776825,39.25632272700233,40.09379196166992,31077900,0.0,0.0
2024-11-01,40.08427023061569,40.303153517360975,39.30390246732321,39.36100387573242,16682400,0.0,0.0
2024-11-04,39.63699265203517,39.75119185028522,38.923241309900035,39.07550811767578,14760900,0.0,0.0
2024-11-05,39.027917719124616,39.27535352490155,38.85662075478316,39.26583480834961,12322800,0.0,0.0
2024-11-06,39.43713937542929,39.65602268392469,38.95179006186593,39.17067337036133,21957100,0.0,0.0
2024-11-07,39.0945410141933,39.19922149246644,38.552086666872015,38.609188079833984,24225500,0.0,0.0
2024-11-08,38.77097250094742,38.87565297624939,38.46643527078766,38.523536682128906,21305900,0.0,0.0
2024-11-11,38.51402233950093,38.90420624872068,38.45692092705648,38.485469818115234,17116400,0.0,0.0
2024-11-12,38.54256833737181,38.63773372064207,38.13335065472173,38.44740295410156,16984600,0.0,0.0
2024-11-13,38.44740543655151,39.399073852007476,38.361755133947405,39.15163803100586,19953500,0.0,0.0
2024-11-14,39.15163472399919,39.26583390771635,38.88516875188361,38.894683837890625,13636600,0.0,0.0
2024-11-15,38.8280730268217,39.75119260863178,38.8280730268217,39.636993408203125,21482500,0.0,0.0
2024-11-18,39.656019340394636,40.522041044502444,39.656019340394636,40.20798873901367,17405400,0.0,0.0
2024-11-19,40.16992364083967,40.18895744511767,39.77973972895803,39.90345764160156,10520600,0.0,0.0
2024-11-20,39.970075137426676,40.23654114330487,39.73215802351343,40.179443359375,14706500,0.0,0.0
2024-11-21,40.17944159857271,40.68382469626034,39.979588472595275,40.44590759277344,12534100,0.0,0.0
2024-11-22,40.54107076861713,41.24530695383303,40.29363859184364,41.064491271972656,17017400,0.0,0.0
2024-11-25,41.245306763869024,41.92099042649107,41.21675787484537,41.854373931884766,28365900,0.0,0.0
2024-11-26,41.8543785970577,42.34924663381115,41.635495286050286,42.225528717041016,17247000,0.0,0.0
2024-11-27,42.33020795530211,42.56812504383033,42.22552385549742,42.235042572021484,12372400,0.0,0.0
2024-11-29,42.2350433141196,42.36827630518413,41.92099100918744,42.19697570800781,9023100,0.0,0.0
2024-12-02,42.13035826469448,42.17794095610041,41.41660700262555,41.730655670166016,12783900,0.0,0.0
2024-12-03,41.78775954488347,42.27310883439798,41.58791005098496,41.71162796020508,15415900,0.0,0.0
2024-12-04,41.61646088542127,41.664043581858785,40.36025882177014,40.464942932128906,21431600,0.0,0.0
2024-12-05,40.53155591774666,40.798021898946764,40.464939422446626,40.49348831176758,16176900,0.0,0.0
2024-12-06,40.4744561307462,40.607689126685415,39.98910684120664,40.32218933105469,15685900,0.0,0.0
2024-12-09,40.41735958474699,41.01690808479235,40.12234106306255,40.31267547607422,15570300,0.0,0.0
2024-12-10,40.32218595039221,40.58865555025636,40.03668617869814,40.25556945800781,16337200,0.0,0.0
2024-12-11,40.150886797995554,40.40783769081244,39.86538701608569,39.96055603027344,13986100,0.0,0.0
2024-12-12,40.027173624618094,40.122339011093416,39.789256528102996,40.046207427978516,11232300,0.0,0.0
2024-12-13,39.97007194872931,40.35074075275268,39.78925626349793,40.23653793334961,13360400,0.0,0.0
2024-12-16,40.12233578198371,40.20798607504894,38.83758501633168,38.90420150756836,30228300,0.0,0.0
2024-12-17,38.69484086665644,39.13260750313639,38.552089140256484,38.80904006958008,15374000,0.0,0.0
2024-12-18,38.73290206201509,39.06598452800687,38.266582979300004,38.295135498046875,19199600,0.0,0.0
2024-12-19,38.11431669987591,38.50450057824926,38.00011751434208,38.038185119628906,17859100,0.0,0.0
2024-12-20,38.0001220703125,38.43788869261646,37.990603352686236,38.0001220703125,47590900,0.0,0.0
2024-12-23,38.00012083830228,38.190455251058765,37.904955447087524,38.00963592529297,21292300,0.0,0.0
2024-12-24,37.971572832354454,38.028670616283826,37.56235510600107,37.87640380859375,11712200,0.0,0.0
2024-12-26,37.9049531748535,38.228516937718254,37.81930287576379,38.02866744995117,12946400,0.0,0.0
2024-12-27,37.933506614610515,38.219006435713354,37.73365710287125,37.990604400634766,15168100,0.0,0.0
2024-12-30,37.87640390621028,37.91447151581267,37.49573870116757,37.68606948852539,15672000,0.0,0.0
2024-12-31,37.724134344764934,38.09528443548154,37.638484044574426,38.057220458984375,13549900,0.0,0.0
2025-01-02,38.09528569765439,38.59967242896619,38.04770300271133,38.26658630371094,22470200,0.0,0.0
2025-01-03,38.37126843188805,38.66628693384331,38.17141894523775,38.31416702270508,15229900,0.0,0.0
2025-01-06,38.34272198214604,38.3807895906902,37.667038266958485,37.695587158203125,27115000,0.0,0.0
2025-01-07,37.790751715992066,38.047702622509235,36.953286128447466,37.03893280029297,31517100,0.0,0.0
2025-01-08,37.02941924785034,37.105554466414645,36.58213391460265,37.05796813964844,22901600,0.0,0.0
2025-01-10,36.97854925984842,37.02697511725596,36.40711527526482,36.62019348144531,27338400,0.678,0.0
2025-01-13,36.74610081274897,36.949495329965295,36.55239737868569,36.92043685913086,19734000,0.0,0.0
2025-01-14,37.12383085864898,37.14319824606029,36.6395648909316,37.075401306152344,15740100,0.0,0.0
2025-01-15,37.0947727561767,37.37564790695636,36.87201085217579,36.97854995727539,27817100,0.0,0.0
2025-01-16,36.930119791580914,37.13351058959961,36.746096378906714,37.13351058959961,24678300,0.0,0.0
2025-01-17,37.21099360682692,37.74368910443467,37.14319666979611,37.55966567993164,24082100,0.0,0.0
2025-01-21,37.64683299850042,38.33449343863425,37.569352369614975,37.7921142578125,25717600,0.0,0.0
2025-01-22,37.666206212061404,38.102046320019184,37.37564737164159,37.72431945800781,31488900,0.0,0.0
2025-01-23,38.005191946716,38.16015689707887,37.850226996353136,37.947078704833984,25153500,0.0,0.0
2025-01-24,38.84781638468593,39.39987929036795,38.131101129338404,38.295753479003906,37123900,0.0,0.0
2025-01-27,38.88655880927142,39.525789740905594,38.78970339862616,39.36113739013672,35520300,0.0,0.0
2025-01-28,39.32239606305533,39.5257905824126,39.080263073271354,39.128692626953125,21031900,0.0,0.0
2025-01-29,39.53547071348507,39.5935839558724,38.78970072879921,39.0124626159668,24238100,0.0,0.0
2025-01-30,39.08026026719098,39.08026026719098,37.92770864865217,38.22795486450195,27913500,0.0,0.0
2025-01-31,38.32481060235631,38.68316640465399,38.04393543814575,38.150474548339844,45178700,0.0,0.0
2025-02-03,38.07299390859125,38.85750245697474,37.918028937767424,38.72190856933594,27967100,0.0,0.0
2025-02-04,38.52820013482978,38.625055547493595,38.353864086691125,38.55725860595703,19190200,0.0,0.0
2025-02-05,38.8671875,39.041523543486505,38.55725757705869,38.8671875,16830500,0.0,0.0
2025-02-06,38.964037826442016,39.02215107041795,38.42165863330127,38.683162689208984,15370600,0.0,0.0
2025-02-07,38.702534036940314,38.84781530055218,38.32480718513666,38.62505340576172,15754800,0.0,0.0
2025-02-10,38.76064896097887,38.876871760111186,38.56694183265423,38.69285202026367,16737500,0.0,0.0
2025-02-11,38.72190511891058,39.24491323433301,38.56694016189534,39.215858459472656,15182700,0.0,0.0
2025-02-12,39.21585824215794,39.32239364760755,38.88655724849339,39.25459671020508,14440300,0.0,0.0
2025-02-13,39.3320813987751,39.81634735306752,39.14805797156413,39.74855041503906,17056700,0.0,0.0
2025-02-14,39.845404225089254,39.990685496885504,39.65169709424632,39.70012664794922,12438200,0.0,0.0
2025-02-18,39.63232341876059,39.92288594334311,39.332080895520754,39.90351486206055,16357700,0.0,0.0
2025-02-19,40.04879172113417,40.72676477540508,39.980994785172676,40.68802261352539,21039600,0.0,0.0
2025-02-20,40.67834130972225,41.19166205348355,40.56211851191247,41.152923583984375,19771700,0.0,0.0
2025-02-21,41.09481127133837,41.869636098766144,40.84299089326422,41.414424896240234,25465100,0.0,0.0
2025-02-24,41.40473947079264,42.25704859264833,41.23040343007998,41.95680236816406,27560600,0.0,0.0
2025-02-25,42.20862338565467,42.58635024812983,42.13113905763099,42.334529876708984,24356900,0.0,0.0
2025-02-26,42.1698810391428,42.27642014238623,41.42411101109487,41.82120895385742,18651400,0.0,0.0
2025-02-27,41.7243550597123,42.05365235122087,41.54033163839174,41.90837478637695,19212300,0.0,0.0
2025-02-28,42.06333829033031,42.38295187770405,41.26914247363702,41.74372100830078,25197500,0.0,0.0
2025-03-03,41.60813042373934,42.48949432373047,41.57907564841025,42.48949432373047,22334000,0.0,0.0
2025-03-04,42.6154038493829,43.080298720744715,41.47253590512242,41.52096176147461,32627500,0.0,0.0
2025-03-05,41.43379197047103,41.98585483752301,41.04638144156318,41.491905212402344,18038400,0.0,0.0
2025-03-06,41.646871495413954,42.92533330156116,41.511277621225005,42.838165283203125,22845900,0.0,0.0
2025-03-07,42.90596223896087,44.74617431858387,42.90596223896087,44.61058044433594,44992100,0.0,0.0
2025-03-10,44.61058100239294,45.86967174357489,44.61058100239294,45.02705001831055,39837000,0.0,0.0
2025-03-11,41.87931950894572,42.52823408569151,41.29819817258749,42.06333923339844,64142300,0.0,0.0
2025-03-12,40.77519266281991,41.54033377212975,39.87445767482855,41.24977493286133,49650800,0.0,0.0
2025-03-13,41.42411119036741,42.44106898041349,41.42411119036741,42.334529876708984,30708600,0.0,0.0
2025-03-14,41.80183851354481,42.3926435899403,41.6565572442273,42.198936462402344,17432100,0.0,0.0
2025-03-17,42.21830353742211,42.4410654198174,41.734037611869965,42.27641677856445,15560900,0.0,0.0
2025-03-18,42.344215642278236,43.03187240118275,42.15050852429861,42.838165283203125,16254400,0.0,0.0
2025-03-19,42.90596503453425,42.92533611706837,42.344218419669474,42.55729293823242,14373300,0.0,0.0
2025-03-20,42.57665892773574,42.57665892773574,42.01491238006724,42.373268127441406,18109300,0.0,0.0
2025-03-21,42.41201339829964,42.84785349850539,42.15050933817619,42.60572052001953,68445500,0.0,0.0
2025-03-24,42.257047883555956,42.750997527515764,42.160192476643054,42.18925094604492,18050000,0.0,0.0
2025-03-25,42.13113984009498,42.450757157144466,41.792155135336,42.121456146240234,21483200,0.0,0.0
2025-03-26,42.33453032083884,42.935022785353766,42.198936440031,42.78974151611328,21684400,0.0,0.0
2025-03-27,43.08029785647073,43.826067852232065,42.92533290245902,43.54519271850586,21905200,0.0,0.0
2025-03-28,43.70984327771201,43.91323407880924,43.46771031602794,43.516136169433594,19530600,0.0,0.0
2025-03-31,43.87449631140629,44.35876228326432,43.709847654409515,43.93260955810547,27786900,0.0,0.0
2025-04-01,44.058515871709986,44.16505127264109,43.700156423889226,43.95197677612305,15710800,0.0,0.0
2025-04-02,43.94229142708695,44.1069437719023,43.196521418036696,43.33211898803711,21924100,0.0,0.0
2025-04-03,44.05851886399176,44.73648825530668,43.77764371921495,44.184425354003906,30474800,0.0,0.0
2025-04-04,43.351485941434376,44.35875999771763,41.45316431627775,41.675926208496094,42663400,0.0,0.0
2025-04-07,40.223127982028046,41.966488329897565,39.951940236650984,41.240089416503906,38812000,0.0,0.0
2025-04-08,41.64687417342192,41.85995238636662,40.368412285066114,40.84299087524414,29790200,0.0,0.0
2025-04-09,40.36841007642439,42.150508928547666,39.5935852917308,41.54033279418945,49426000,0.0,0.0
2025-04-10,41.81390988304453,42.55197604386976,41.18409027244817,42.237064361572266,36501700,0.678,0.0
2025-04-11,43.15226922902971,43.20147664583269,42.41420302497106,43.0341796875,30144300,0.0,0.0
2025-04-14,43.20147499087385,43.93954116665872,42.91608850194401,43.59510803222656,24323000,0.0,0.0
2025-04-15,43.79192571460181,43.97890112464037,43.51638221475579,43.77224349975586,21795300,0.0,0.0
2025-04-16,44.02810884991198,44.17571983130185,42.827520013814656,42.91608810424805,17271600,0.0,0.0
2025-04-17,43.0637013867109,43.7722461480385,42.88656895037787,43.33924865722656,16504800,0.0,0.0
2025-04-21,43.49670265935687,43.5852707545795,42.00088802559631,42.246910095214844,23802500,0.0,0.0
2025-04-22,41.32186659274732,42.97513137200159,40.879026136697654,42.502769470214844,37633800,0.0,0.0
2025-04-23,41.87295410918255,42.30595533990608,41.439956632457765,42.02056884765625,29402100,0.0,0.0
2025-04-24,42.030407436483735,42.44372644549881,41.804067593879715,42.12881851196289,16597300,0.0,0.0
2025-04-25,41.85327100799994,41.97136429787906,40.68220737168864,41.24313735961914,23361900,0.0,0.0
2025-04-28,41.33170606510777,41.80406796965772,41.1939343121972,41.71549987792969,16188500,0.0,0.0
2025-04-29,41.63677425350039,42.32563300949414,41.55804539338758,42.2665901184082,14712800,0.0,0.0
2025-04-30,42.85704158186246,43.50653966223195,42.67990540048908,43.35892868041992,29563000,0.0,0.0
2025-05-01,43.0735417987595,43.13258844334264,42.57165470479939,42.611019134521484,18921900,0.0,0.0
2025-05-02,42.76847434436832,43.201475575918415,42.6307025903292,43.04402160644531,15366500,0.0,0.0
2025-05-05,43.11290657277344,43.29988198444858,42.532294368731115,42.84720230102539,9210000,0.0,0.0
2025-05-06,42.87672532696232,43.604952293484,42.73895357075523,43.4474983215332,12131500,0.0,0.0
2025-05-07,43.30972085226042,43.654153981196906,43.09322399687032,43.19163131713867,12826600,0.0,0.0
2025-05-08,43.103063515608014,43.35892855641498,42.8176770293228,42.91608810424805,14967400,0.0,0.0
2025-05-09,42.827520013814656,43.181792375548206,42.630701617962835,42.91608810424805,10878400,0.0,0.0
2025-05-12,42.36499956147312,42.52245353558642,41.626933353942235,42.3157958984375,20160000,0.0,0.0
2025-05-13,42.52245391969941,42.52245391969941,41.81391290678861,41.97136688232422,20069600,0.0,0.0
2025-05-14,42.099294265995155,42.25674823632992,41.57772869313602,41.6761360168457,20447500,0.0,0.0
2025-05-15,41.92215593257269,42.83735826138507,41.92215593257269,42.78815460205078,14608000,0.0,0.0
2025-05-16,42.79799876233664,43.290042877197266,42.67006624135325,43.290042877197266,13407700,0.0,0.0
2025-05-19,43.378610113275755,43.663992841232584,43.17194873606747,43.604949951171875,14778600,0.0,0.0
2025-05-20,43.555744802176726,43.841131298971085,43.49670190904603,43.51638412475586,12189900,0.0,0.0
2025-05-21,43.33924619602106,43.5262216067537,42.876723530420904,43.05385971069336,16038600,0.0,0.0
