Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-27,110.80059244778845,111.24210425448456,110.20209400771213,110.31002044677734,3566400,0.0,0.0
2024-09-30,110.44737973736913,111.93871532315045,109.986240859864,111.8602294921875,5035600,0.0,0.0
2024-10-01,112.056461563179,112.06627509967356,110.6730523388493,111.41871643066406,4264000,0.0,0.0
2024-10-02,111.24210048437713,111.64437310462945,109.9175576236442,111.49720001220703,3454000,0.0,0.0
2024-10-03,111.36966323541274,111.36966323541274,109.68209427136402,110.11380004882812,3472100,0.0,0.0
2024-10-04,110.01567433811537,110.62398631463802,109.57416253107348,110.51605987548828,4366300,0.0,0.0
2024-10-07,110.18247812162069,111.46777441206342,109.69190610413446,111.22248840332031,6912900,0.0,0.0
2024-10-08,111.60513990451642,113.1259162336932,111.60513990451642,112.46854400634766,4341500,0.0,0.0
2024-10-09,112.81194555132299,114.07761478169367,112.3998593635494,113.7636489868164,4256900,0.0,0.0
2024-10-10,114.02855764857208,114.64667567795836,113.27307257156522,113.43987274169922,4068300,0.0,0.0
2024-10-11,114.01874217609925,115.06856594594531,113.76364264275747,113.9304428100586,3471300,0.0,0.0
2024-10-14,114.06780072444154,115.3629104730987,113.79308160889829,115.03913116455078,3674100,0.0,0.0
2024-10-15,115.08841871417785,116.67550586085213,114.16179434956189,114.39838409423828,6544900,0.55,0.0
2024-10-16,116.33050209148482,117.81900659072912,114.97999701147795,116.14320373535156,7356200,0.0,0.0
2024-10-17,117.02053354341956,117.06982495813294,115.52216929838855,116.21220397949219,5046900,0.0,0.0
2024-10-18,116.22205698537053,118.14430171401166,115.99532702005754,117.69084930419922,6741800,0.0,0.0
2024-10-21,117.19796541762798,117.22753725644247,114.9405556314212,115.32500457763672,8303300,0.0,0.0
2024-10-22,115.20671802655065,115.5320157765943,114.19137058834653,114.46739196777344,5360000,0.0,0.0
2024-10-23,114.50682518837736,115.48273349372896,114.28009521803624,115.3447265625,3655600,0.0,0.0
2024-10-24,115.54187914880927,115.73903728308974,114.55611103984837,114.88141632080078,3768000,0.0,0.0
2024-10-25,114.49696167273878,114.73354390131014,111.58894138326147,112.59442901611328,5989600,0.0,0.0
2024-10-28,113.13659836307531,113.19574956157402,111.93396763220001,112.44656372070312,4104700,0.0,0.0
2024-10-29,112.51556857167925,113.10702791826128,111.73681088236769,111.78610229492188,4543600,0.0,0.0
2024-10-30,111.03691394711406,113.10702537399217,110.89890702004308,112.82115173339844,5188000,0.0,0.0
2024-10-31,111.95368137084803,112.84087415355715,111.65794793634045,111.75653076171875,5323200,0.0,0.0
2024-11-01,118.04572892529299,118.21330769580752,115.4235821926195,116.91209411621094,10149300,0.0,0.0
2024-11-04,117.89786120837006,118.85405745209454,115.80803768598368,115.97561645507812,5604000,0.0,0.0
2024-11-05,115.91645943313416,116.56706994514393,114.67439712608264,116.05447387695312,4059200,0.0,0.0
2024-11-06,119.27794125235725,119.27794125235725,113.85621664997737,115.1377182006836,5256100,0.0,0.0
2024-11-07,115.81789227728368,115.81789227728368,112.90987938272231,113.65906524658203,5519000,0.0,0.0
2024-11-08,113.6886397856001,115.581312782675,113.05774878657515,114.93070220947266,5685700,0.0,0.0
2024-11-11,115.2757251343518,116.162910416272,114.67440598587729,115.1377182006836,5301100,0.0,0.0
2024-11-12,115.0194191459346,115.63059805915223,114.76311734093193,114.7828369140625,4598900,0.0,0.0
