Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-27,565.4175569173827,574.2559054298212,564.3507278440926,569.4990234375,2986200,0.0,0.0
2024-09-30,571.1140978915479,573.9720985866509,566.455128425824,572.26904296875,3009700,0.0,0.0
2024-10-01,572.5821387460032,576.2036103748721,568.4419485517286,570.918212890625,2648400,0.0,0.0
2024-10-02,591.4333481291459,591.6878386526698,571.8480919802724,579.7369995117188,3667000,0.0,0.0
2024-10-03,578.0731359476885,580.6375165560838,571.9656016822105,580.167724609375,2645800,0.0,0.0
2024-10-04,579.5608865265464,583.4759786971669,575.9492116095663,578.650634765625,2462600,0.0,0.0
2024-10-07,576.2917543892207,579.8642998666267,570.9476918457133,571.1727905273438,2591100,0.0,0.0
2024-10-08,575.5772319931557,576.7028448076964,567.2576617243851,569.2348022460938,2231400,0.0,0.0
2024-10-09,569.8025447935735,580.2167053387806,568.2854583747632,578.6702270507812,2207700,0.0,0.0
2024-10-10,582.5461071997163,586.2361005278236,580.177493265865,585.0126342773438,2143200,0.0,0.0
2024-10-11,583.8282801284789,588.7515368494114,583.5444574730265,585.3551635742188,1909700,0.0,0.0
2024-10-14,586.3926135706743,595.7105506284212,584.6993555824916,592.5491333007812,2447100,0.0,0.0
2024-10-15,540.3023687612581,557.607070736592,531.4738159070598,544.481689453125,11939400,0.0,0.0
2024-10-16,545.1863847406727,563.9494473339754,543.336489343421,559.2122192382812,5103900,0.0,0.0
2024-10-17,548.6805679466587,557.3818142430869,546.8600048213976,554.014892578125,5588700,0.0,0.0
2024-10-18,554.8174368943826,558.830441934979,551.0883142498102,557.5188598632812,3687000,0.0,0.0
2024-10-21,557.5482439622159,566.9836296457928,556.6281949890944,559.33935546875,3018000,0.0,0.0
2024-10-22,555.7962065785696,560.8760406775156,553.4863167091089,557.7635498046875,2593800,0.0,0.0
2024-10-23,559.9853575494736,561.9527006842075,548.1128372072309,552.6543579101562,2911900,0.0,0.0
2024-10-24,552.9969647811321,559.5645533200977,548.4163141684878,548.9057006835938,2590200,0.0,0.0
2024-10-25,554.1420626162302,559.368736412472,551.6462035617767,552.5760498046875,2513700,0.0,0.0
2024-10-28,554.2302084669598,556.2660730238144,550.8632269742844,553.2416381835938,1826500,0.0,0.0
2024-10-29,550.8730486571922,555.62987128646,548.7588654400296,550.1976928710938,2600300,0.0,0.0
2024-10-30,549.336408310608,558.204090302841,549.0427883253492,551.0101318359375,2323600,0.0,0.0
2024-10-31,548.9741806607525,556.3834991107428,548.9741806607525,552.517333984375,2490000,0.0,0.0
2024-11-01,553.124181675947,558.2236104079664,551.9301073153421,555.5123901367188,2548300,0.0,0.0
2024-11-04,554.7098019753739,556.520567874053,543.6300844163918,545.9302368164062,2656600,0.0,0.0
2024-11-05,546.4293890647318,556.6673158483885,542.6317452544139,554.99365234375,2608100,0.0,0.0
2024-11-06,591.081084268249,592.6470972934285,578.3080478396349,584.0241088867188,6591300,0.0,0.0
2024-11-07,585.9816292725919,594.7416598622109,583.4955672760495,592.59814453125,5254300,0.0,0.0
2024-11-08,596.0727782369491,606.643515065652,592.3534526523491,602.7382202148438,3875800,0.0,0.0
2024-11-11,603.8051132370429,617.3415013893945,600.8883289502758,611.9778442382812,3003200,0.0,0.0
2024-11-12,606.4281843109711,611.224136105894,600.7513129314899,601.6223754882812,2809400,0.0,0.0
2024-11-13,599.9878728552268,599.9976701439464,590.2588664588237,593.0092163085938,3409400,0.0,0.0
2024-11-14,590.6699478462544,593.1364750770978,576.4875357480387,580.5592651367188,3079200,0.0,0.0
2024-11-15,579.3553351812194,586.2165439165963,577.4271809205794,579.6587524414062,3423900,0.0,0.0
2024-11-18,576.9279200645307,581.5281647979206,572.8953803594038,577.1334838867188,2577100,0.0,0.0
2024-11-19,570.3505669773606,574.3831666489187,564.5269154895426,564.7520141601562,3198300,0.0,0.0
2024-11-20,570.3408832667484,589.8478235931296,569.2054730391659,587.7532348632812,3928600,0.0,0.0
2024-11-21,587.2637976495913,591.1788896339219,584.0631908357409,584.8070678710938,2722900,0.0,0.0
2024-11-22,585.854403985749,588.497103211819,576.1743240256719,578.32763671875,3197900,0.0,0.0
2024-11-25,584.8951549183112,596.8949208175902,582.3797012735249,592.9700317382812,5146200,0.0,0.0
2024-11-26,595.3288396353705,595.5539382934627,586.1675393134325,593.9096069335938,2693600,0.0,0.0
2024-11-27,598.0597148151611,604.3434209576964,593.8216108567082,595.4659423828125,2269800,0.0,0.0
2024-11-29,595.8770083162186,602.7088846839381,593.7432902809983,597.247314453125,2010800,0.0,0.0
2024-12-02,600.9666232430277,600.9666232430277,588.0174755429041,595.6029663085938,3364900,0.0,0.0
2024-12-03,597.8835124342256,602.6795244253581,591.9815418223334,592.3828125,2329900,0.0,0.0
2024-12-04,598.0499875483385,609.6092960277584,594.0859085103252,597.8248291015625,4147600,0.0,0.0
2024-12-05,592.7840947335042,596.0629603914182,561.7080519480652,566.68017578125,5943700,0.0,0.0
2024-12-06,569.7535743858028,569.7535743858028,532.5895897921282,537.9532470703125,13003600,0.0,0.0
2024-12-09,542.3549619725128,553.1430903956791,535.1235768720328,550.8243408203125,7684700,2.1,0.0
2024-12-10,552.1801895082252,557.8297199168949,547.297058966051,555.314453125,5360600,0.0,0.0
2024-12-11,545.9510353483583,548.3484041053692,523.3627447070942,524.207763671875,10363000,0.0,0.0
